T,x,p,s,X,P,S,t
SPY, 2, 371.85, 1, 17, 371.87, 1, 1608230772904000000
SPY, 17, 371.85, 2, 17, 371.87, 1, 1608230772559000000
SPY, 2, 371.85, 1, 17, 371.87, 1, 1608230772914000000
SPY, 2, 371.85, 1, 15, 371.87, 1, 1608230772914000000
SPY, 2, 371.85, 1, 17, 371.87, 1, 1608230772914000000
SPY, 17, 371.85, 2, 17, 371.87, 1, 1608230772559000000
SPY, 2, 371.85, 1, 2, 371.88, 1, 1608230773086000000
SPY, 2, 371.85, 1, 17, 371.87, 1, 1608230773086000000
SPY, 2, 371.85, 1, 2, 371.88, 1, 1608230773086000000
SPY, 2, 371.85, 1, 17, 371.87, 1, 1608230773086000000
SPY, 17, 371.85, 2, 17, 371.87, 1, 1608230773626000000
SPY, 17, 371.85, 2, 15, 371.87, 1, 1608230773626000000
SPY, 17, 371.85, 2, 17, 371.87, 1, 1608230773635000000
SPY, 17, 371.85, 2, 15, 371.87, 1, 1608230773635000000
SPY, 17, 371.85, 2, 9, 371.87, 1, 1608230773980000000
SPY, 17, 371.85, 2, 17, 371.87, 2, 1608230773980000000
SPY, 17, 371.85, 2, 15, 371.87, 1, 1608230773980000000
SPY, 17, 371.85, 2, 17, 371.87, 2, 1608230773980000000
SPY, 17, 371.85, 2, 15, 371.87, 1, 1608230773980000000
SPY, 17, 371.85, 2, 17, 371.87, 2, 1608230773980000000
SPY, 17, 371.85, 1, 15, 371.87, 1, 1608230774498000000
SPY, 2, 371.84, 3, 15, 371.87, 1, 1608230774498000000
SPY, 2, 371.84, 3, 2, 371.87, 1, 1608230774498000000
SPY, 2, 371.84, 3, 9, 371.87, 1, 1608230774498000000
SPY, 17, 371.85, 1, 9, 371.87, 1, 1608230774500000000
SPY, 2, 371.84, 3, 17, 371.87, 3, 1608230774498000000
SPY, 2, 371.84, 3, 9, 371.87, 1, 1608230774498000000
SPY, 2, 371.84, 3, 17, 371.86, 1, 1608230774498000000
SPY, 2, 371.84, 2, 17, 371.86, 1, 1608230774505000000
SPY, 2, 371.84, 1, 17, 371.86, 1, 1608230774505000000
SPY, 17, 371.84, 2, 17, 371.86, 1, 1608230774505000000
SPY, 17, 371.84, 2, 17, 371.86, 6, 1608230774507000000
SPY, 17, 371.84, 2, 2, 371.86, 5, 1608230774507000000
SPY, 17, 371.84, 2, 17, 371.86, 6, 1608230774507000000
SPY, 17, 371.84, 2, 15, 371.86, 15, 1608230774507000000
SPY, 17, 371.84, 2, 17, 371.86, 6, 1608230774507000000
SPY, 17, 371.84, 2, 17, 371.86, 5, 1608230774509000000
SPY, 17, 371.84, 2, 9, 371.87, 1, 1608230774514000000
SPY, 17, 371.84, 2, 17, 371.86, 1, 1608230774515000000
SPY, 17, 371.84, 2, 2, 371.86, 5, 1608230774515000000
SPY, 17, 371.84, 2, 17, 371.86, 1, 1608230774515000000
SPY, 17, 371.84, 2, 2, 371.86, 5, 1608230774521000000
SPY, 17, 371.84, 2, 17, 371.86, 6, 1608230774521000000
SPY, 17, 371.84, 2, 2, 371.86, 1, 1608230774521000000
SPY, 17, 371.83, 7, 17, 371.86, 6, 1608230774566000000
SPY, 2, 371.83, 3, 2, 371.86, 1, 1608230774561000000
SPY, 2, 371.83, 3, 2, 371.86, 6, 1608230774623000000
SPY, 2, 371.83, 3, 15, 371.86, 15, 1608230774672000000
SPY, 2, 371.83, 3, 2, 371.86, 6, 1608230774673000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230774681000000
SPY, 2, 371.83, 2, 3, 371.86, 10, 1608230774774000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230774775000000
SPY, 2, 371.83, 2, 9, 371.86, 1, 1608230774775000000
SPY, 2, 371.83, 2, 15, 371.86, 15, 1608230775334000000
SPY, 17, 371.83, 7, 17, 371.86, 6, 1608230775004000000
SPY, 2, 371.83, 2, 9, 371.86, 1, 1608230775334000000
SPY, 2, 371.83, 2, 2, 371.86, 1, 1608230775334000000
SPY, 15, 371.83, 15, 15, 371.86, 16, 1608230775344000000
SPY, 2, 371.83, 2, 2, 371.86, 1, 1608230775334000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230775418000000
SPY, 2, 371.83, 2, 2, 371.86, 7, 1608230775426000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230775430000000
SPY, 2, 371.83, 2, 9, 371.86, 1, 1608230775621000000
SPY, 2, 371.83, 2, 2, 371.86, 7, 1608230775621000000
SPY, 2, 371.83, 2, 15, 371.86, 16, 1608230775818000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230775818000000
SPY, 17, 371.83, 7, 17, 371.86, 6, 1608230775984000000
SPY, 17, 371.83, 2, 17, 371.86, 6, 1608230776112000000
SPY, 2, 371.83, 2, 15, 371.86, 16, 1608230776112000000
SPY, 17, 371.83, 2, 17, 371.86, 6, 1608230776112000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230776113000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230776113000000
SPY, 17, 371.83, 2, 17, 371.85, 1, 1608230776113000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230776113000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230776113000000
SPY, 2, 371.83, 2, 15, 371.86, 16, 1608230776113000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230776113000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230776113000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230776113000000
SPY, 17, 371.83, 2, 17, 371.85, 1, 1608230776113000000
SPY, 2, 371.83, 2, 3, 371.86, 10, 1608230776114000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230776114000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230776114000000
SPY, 2, 371.83, 2, 9, 371.85, 1, 1608230776124000000
SPY, 17, 371.83, 2, 17, 371.85, 1, 1608230776121000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230776124000000
SPY, 17, 371.83, 2, 9, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 17, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 3, 1608230776121000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 17, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 17, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 3, 1608230776121000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 17, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 17, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 3, 1608230776121000000
SPY, 17, 371.83, 2, 17, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 3, 1608230776121000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 3, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 1, 1608230776121000000
SPY, 3, 371.83, 1, 9, 371.85, 2, 1608230777748000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 2, 2, 371.85, 1, 1608230776121000000
SPY, 17, 371.83, 2, 9, 371.85, 2, 1608230776121000000
SPY, 17, 371.83, 1, 2, 371.85, 2, 1608230778035000000
SPY, 17, 371.83, 1, 9, 371.85, 2, 1608230778035000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230778035000000
SPY, 17, 371.83, 1, 2, 371.85, 2, 1608230778035000000
SPY, 3, 371.83, 1, 9, 371.85, 2, 1608230777748000000
SPY, 17, 371.83, 1, 2, 371.85, 2, 1608230778035000000
SPY, 17, 371.83, 1, 9, 371.85, 2, 1608230778035000000
SPY, 17, 371.83, 1, 2, 371.85, 2, 1608230778035000000
SPY, 17, 371.83, 1, 15, 371.85, 1, 1608230778035000000
SPY, 17, 371.83, 1, 9, 371.85, 2, 1608230778035000000
SPY, 17, 371.83, 1, 9, 371.84, 1, 1608230778035000000
SPY, 17, 371.83, 1, 9, 371.84, 2, 1608230778035000000
SPY, 17, 371.83, 1, 17, 371.84, 1, 1608230778047000000
SPY, 17, 371.83, 1, 9, 371.84, 2, 1608230778047000000
SPY, 17, 371.83, 1, 2, 371.84, 1, 1608230778133000000
SPY, 17, 371.83, 1, 9, 371.84, 2, 1608230779028000000
SPY, 17, 371.83, 1, 2, 371.84, 1, 1608230779028000000
SPY, 17, 371.83, 1, 2, 371.84, 2, 1608230779028000000
SPY, 17, 371.83, 1, 9, 371.84, 2, 1608230779028000000
SPY, 17, 371.83, 1, 2, 371.84, 1, 1608230779028000000
SPY, 17, 371.83, 1, 9, 371.84, 2, 1608230779028000000
SPY, 17, 371.83, 1, 2, 371.84, 1, 1608230779028000000
SPY, 17, 371.83, 1, 17, 371.84, 1, 1608230779028000000
SPY, 17, 371.83, 1, 9, 371.84, 2, 1608230779028000000
SPY, 17, 371.83, 1, 2, 371.84, 1, 1608230779028000000
SPY, 17, 371.83, 1, 17, 371.84, 1, 1608230779028000000
SPY, 17, 371.83, 1, 9, 371.84, 2, 1608230781008000000
SPY, 17, 371.83, 1, 2, 371.84, 1, 1608230781008000000
SPY, 17, 371.83, 1, 9, 371.84, 2, 1608230781037000000
SPY, 17, 371.83, 1, 2, 371.84, 1, 1608230781037000000
SPY, 17, 371.83, 1, 17, 371.84, 6, 1608230781037000000
SPY, 17, 371.83, 1, 2, 371.84, 2, 1608230781037000000
SPY, 17, 371.83, 1, 17, 371.84, 6, 1608230781037000000
SPY, 17, 371.83, 1, 3, 371.84, 10, 1608230781037000000
SPY, 17, 371.83, 1, 2, 371.84, 2, 1608230781037000000
SPY, 17, 371.83, 1, 2, 371.84, 8, 1608230781037000000
SPY, 17, 371.83, 1, 17, 371.84, 6, 1608230781037000000
SPY, 17, 371.83, 1, 3, 371.84, 10, 1608230781038000000
SPY, 17, 371.83, 1, 17, 371.84, 8, 1608230781038000000
SPY, 2, 371.8, 5, 2, 371.84, 8, 1608230781038000000
SPY, 2, 371.8, 5, 9, 371.84, 2, 1608230781039000000
SPY, 2, 371.8, 5, 2, 371.84, 8, 1608230781039000000
SPY, 2, 371.8, 5, 2, 371.84, 7, 1608230781066000000
SPY, 2, 371.8, 5, 9, 371.83, 1, 1608230781066000000
SPY, 3, 371.8, 10, 9, 371.83, 2, 1608230781037000000
SPY, 2, 371.8, 5, 9, 371.83, 2, 1608230781114000000
SPY, 17, 371.81, 1, 9, 371.83, 2, 1608230781634000000
SPY, 17, 371.81, 1, 17, 371.83, 1, 1608230781936000000
SPY, 17, 371.81, 1, 9, 371.83, 2, 1608230782348000000
SPY, 17, 371.82, 1, 9, 371.83, 2, 1608230782604000000
SPY, 17, 371.81, 1, 9, 371.83, 2, 1608230782617000000
SPY, 17, 371.82, 1, 9, 371.83, 2, 1608230782648000000
SPY, 17, 371.81, 1, 9, 371.83, 2, 1608230782679000000
SPY, 17, 371.82, 1, 9, 371.83, 2, 1608230782679000000
SPY, 17, 371.81, 1, 9, 371.83, 2, 1608230782694000000
SPY, 17, 371.82, 1, 9, 371.83, 2, 1608230783155000000
SPY, 17, 371.81, 1, 9, 371.83, 2, 1608230783155000000
SPY, 17, 371.82, 1, 9, 371.83, 2, 1608230783156000000
SPY, 17, 371.81, 1, 9, 371.83, 2, 1608230783157000000
SPY, 17, 371.82, 1, 9, 371.83, 2, 1608230783157000000
SPY, 15, 371.82, 1, 9, 371.83, 2, 1608230783166000000
SPY, 17, 371.82, 1, 9, 371.83, 2, 1608230783157000000
SPY, 15, 371.82, 1, 9, 371.83, 2, 1608230783272000000
SPY, 17, 371.82, 1, 9, 371.83, 2, 1608230783157000000
SPY, 2, 371.82, 1, 9, 371.83, 2, 1608230783349000000
SPY, 2, 371.82, 2, 9, 371.83, 2, 1608230783366000000
SPY, 15, 371.82, 1, 9, 371.83, 2, 1608230783277000000
SPY, 17, 371.82, 1, 9, 371.83, 2, 1608230783157000000
SPY, 17, 371.82, 2, 9, 371.83, 2, 1608230783514000000
SPY, 15, 371.82, 1, 9, 371.83, 2, 1608230783277000000
SPY, 2, 371.82, 1, 9, 371.83, 2, 1608230783514000000
SPY, 15, 371.82, 1, 9, 371.83, 1, 1608230783277000000
SPY, 17, 371.82, 1, 9, 371.83, 1, 1608230783515000000
SPY, 2, 371.82, 3, 9, 371.83, 1, 1608230783515000000
SPY, 2, 371.82, 2, 9, 371.83, 1, 1608230783515000000
SPY, 17, 371.82, 1, 9, 371.83, 1, 1608230783515000000
SPY, 17, 371.82, 2, 9, 371.83, 1, 1608230783515000000
SPY, 2, 371.82, 1, 9, 371.83, 1, 1608230783517000000
SPY, 17, 371.82, 2, 9, 371.83, 1, 1608230783515000000
SPY, 2, 371.82, 2, 9, 371.83, 1, 1608230783764000000
SPY, 2, 371.82, 2, 17, 371.84, 1, 1608230783764000000
SPY, 15, 371.82, 1, 17, 371.84, 1, 1608230783277000000
SPY, 2, 371.82, 2, 17, 371.85, 1, 1608230783764000000
SPY, 15, 371.82, 1, 17, 371.85, 1, 1608230783277000000
SPY, 2, 371.82, 2, 17, 371.85, 1, 1608230785091000000
SPY, 15, 371.83, 1, 17, 371.85, 1, 1608230785092000000
SPY, 17, 371.82, 1, 17, 371.85, 1, 1608230785091000000
SPY, 2, 371.82, 2, 17, 371.85, 1, 1608230785091000000
SPY, 2, 371.82, 1, 17, 371.85, 1, 1608230785093000000
SPY, 2, 371.82, 2, 17, 371.85, 1, 1608230785092000000
SPY, 2, 371.82, 1, 17, 371.85, 1, 1608230785115000000
SPY, 15, 371.83, 1, 17, 371.85, 1, 1608230785177000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230785300000000
SPY, 2, 371.83, 2, 15, 371.86, 15, 1608230785300000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230785300000000
SPY, 2, 371.83, 2, 15, 371.86, 15, 1608230785300000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230785300000000
SPY, 2, 371.83, 2, 3, 371.86, 10, 1608230785300000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230785300000000
SPY, 17, 371.83, 1, 17, 371.86, 7, 1608230785308000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230785300000000
SPY, 17, 371.83, 1, 17, 371.86, 7, 1608230785308000000
SPY, 2, 371.83, 2, 15, 371.86, 15, 1608230785300000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230785300000000
SPY, 17, 371.83, 1, 17, 371.86, 7, 1608230785308000000
SPY, 2, 371.83, 3, 2, 371.86, 6, 1608230785343000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230785424000000
SPY, 17, 371.83, 1, 17, 371.86, 7, 1608230785308000000
SPY, 15, 371.83, 1, 3, 371.86, 10, 1608230785729000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230785424000000
SPY, 2, 371.83, 1, 2, 371.86, 6, 1608230785935000000
SPY, 2, 371.83, 2, 15, 371.86, 15, 1608230785944000000
SPY, 2, 371.83, 1, 2, 371.86, 6, 1608230785964000000
SPY, 2, 371.83, 2, 2, 371.86, 6, 1608230785965000000
SPY, 2, 371.83, 3, 15, 371.86, 15, 1608230786087000000
SPY, 2, 371.83, 3, 2, 371.86, 6, 1608230786087000000
SPY, 2, 371.83, 3, 2, 371.86, 5, 1608230786370000000
SPY, 17, 371.84, 1, 2, 371.86, 5, 1608230786370000000
SPY, 2, 371.84, 1, 15, 371.86, 15, 1608230786370000000
SPY, 2, 371.84, 1, 2, 371.86, 5, 1608230786370000000
SPY, 17, 371.84, 1, 17, 371.86, 7, 1608230786370000000
SPY, 17, 371.84, 1, 3, 371.86, 10, 1608230786370000000
SPY, 2, 371.84, 1, 2, 371.86, 5, 1608230786378000000
SPY, 17, 371.84, 1, 2, 371.86, 5, 1608230786370000000
SPY, 2, 371.84, 1, 2, 371.86, 5, 1608230786379000000
SPY, 17, 371.84, 1, 15, 371.86, 15, 1608230786370000000
SPY, 17, 371.84, 1, 2, 371.86, 5, 1608230786370000000
SPY, 17, 371.84, 1, 17, 371.86, 6, 1608230786387000000
SPY, 2, 371.84, 1, 17, 371.86, 6, 1608230786387000000
SPY, 17, 371.84, 1, 17, 371.86, 6, 1608230786387000000
SPY, 2, 371.84, 1, 17, 371.86, 6, 1608230786388000000
SPY, 17, 371.84, 1, 17, 371.86, 6, 1608230786387000000
SPY, 2, 371.84, 1, 17, 371.86, 6, 1608230786388000000
SPY, 2, 371.84, 1, 17, 371.86, 1, 1608230786388000000
SPY, 17, 371.84, 1, 17, 371.86, 1, 1608230786388000000
SPY, 2, 371.84, 1, 17, 371.86, 1, 1608230786388000000
SPY, 2, 371.84, 2, 17, 371.86, 1, 1608230786388000000
SPY, 2, 371.84, 3, 17, 371.86, 1, 1608230786388000000
SPY, 2, 371.84, 2, 17, 371.86, 1, 1608230786388000000
SPY, 17, 371.84, 1, 17, 371.86, 1, 1608230786388000000
SPY, 2, 371.84, 1, 17, 371.86, 1, 1608230786388000000
SPY, 2, 371.84, 2, 17, 371.86, 1, 1608230786389000000
SPY, 2, 371.84, 1, 17, 371.86, 1, 1608230786389000000
SPY, 17, 371.84, 1, 17, 371.86, 1, 1608230786388000000
SPY, 2, 371.84, 1, 17, 371.86, 1, 1608230786404000000
SPY, 17, 371.84, 1, 17, 371.86, 1, 1608230786388000000
SPY, 17, 371.84, 1, 17, 371.86, 6, 1608230786404000000
SPY, 2, 371.84, 1, 15, 371.86, 15, 1608230786406000000
SPY, 17, 371.84, 1, 17, 371.86, 6, 1608230786404000000
SPY, 17, 371.84, 1, 15, 371.86, 15, 1608230786404000000
SPY, 2, 371.84, 1, 15, 371.86, 15, 1608230786409000000
SPY, 2, 371.84, 1, 17, 371.86, 6, 1608230786409000000
SPY, 17, 371.84, 1, 17, 371.86, 6, 1608230786404000000
SPY, 17, 371.84, 1, 17, 371.86, 1, 1608230786424000000
SPY, 17, 371.84, 1, 17, 371.86, 6, 1608230786424000000
SPY, 17, 371.84, 1, 15, 371.86, 15, 1608230786602000000
SPY, 2, 371.84, 1, 17, 371.86, 1, 1608230786602000000
SPY, 2, 371.84, 1, 17, 371.86, 6, 1608230786602000000
SPY, 17, 371.84, 1, 17, 371.86, 6, 1608230786602000000
SPY, 2, 371.84, 1, 17, 371.86, 6, 1608230786602000000
SPY, 2, 371.84, 2, 17, 371.86, 6, 1608230786602000000
SPY, 2, 371.84, 1, 17, 371.86, 6, 1608230786603000000
SPY, 17, 371.84, 1, 17, 371.86, 6, 1608230786602000000
SPY, 2, 371.84, 1, 17, 371.86, 6, 1608230786603000000
SPY, 17, 371.84, 1, 17, 371.86, 6, 1608230786602000000
SPY, 17, 371.84, 1, 17, 371.86, 5, 1608230786603000000
SPY, 17, 371.84, 1, 15, 371.86, 15, 1608230786603000000
SPY, 17, 371.84, 1, 17, 371.86, 5, 1608230786603000000
SPY, 17, 371.84, 1, 3, 371.86, 10, 1608230786697000000
SPY, 17, 371.84, 1, 2, 371.86, 5, 1608230786697000000
SPY, 2, 371.83, 3, 2, 371.86, 5, 1608230786879000000
SPY, 17, 371.83, 1, 17, 371.86, 6, 1608230786879000000
SPY, 2, 371.83, 2, 2, 371.86, 5, 1608230786987000000
SPY, 17, 371.84, 1, 2, 371.86, 5, 1608230787326000000
SPY, 2, 371.84, 1, 2, 371.86, 5, 1608230787395000000
SPY, 17, 371.84, 1, 2, 371.86, 5, 1608230787326000000
SPY, 2, 371.83, 2, 2, 371.86, 5, 1608230787426000000
SPY, 17, 371.83, 1, 17, 371.86, 5, 1608230787754000000
SPY, 2, 371.83, 2, 2, 371.86, 5, 1608230787426000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230787766000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230788035000000
SPY, 3, 371.83, 1, 17, 371.85, 1, 1608230788014000000
SPY, 17, 371.83, 1, 2, 371.85, 1, 1608230788035000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788035000000
SPY, 17, 371.83, 1, 2, 371.86, 5, 1608230788054000000
SPY, 3, 371.83, 1, 3, 371.86, 10, 1608230788014000000
SPY, 2, 371.83, 2, 2, 371.86, 5, 1608230788054000000
SPY, 17, 371.83, 1, 17, 371.86, 6, 1608230788054000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788063000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230788066000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230788066000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788063000000
SPY, 2, 371.83, 1, 17, 371.85, 2, 1608230788092000000
SPY, 17, 371.83, 1, 17, 371.85, 2, 1608230788092000000
SPY, 2, 371.83, 1, 17, 371.85, 2, 1608230788190000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230788190000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230788192000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788190000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230788192000000
SPY, 3, 371.83, 1, 17, 371.85, 1, 1608230788014000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230788192000000
SPY, 3, 371.83, 1, 17, 371.85, 1, 1608230788014000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230788192000000
SPY, 3, 371.83, 1, 17, 371.85, 1, 1608230788014000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230788192000000
SPY, 3, 371.83, 1, 17, 371.85, 1, 1608230788014000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230788192000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788190000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230788192000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230788321000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788190000000
SPY, 17, 371.83, 1, 2, 371.85, 1, 1608230788190000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788190000000
SPY, 17, 371.83, 1, 2, 371.85, 1, 1608230788190000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788190000000
SPY, 17, 371.83, 1, 15, 371.86, 15, 1608230788600000000
SPY, 17, 371.83, 1, 17, 371.86, 6, 1608230788600000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788601000000
SPY, 17, 371.83, 1, 2, 371.85, 1, 1608230788601000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788601000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230788649000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788601000000
SPY, 17, 371.83, 1, 2, 371.86, 5, 1608230788802000000
SPY, 2, 371.83, 1, 2, 371.86, 5, 1608230788802000000
SPY, 3, 371.83, 1, 17, 371.85, 1, 1608230788014000000
SPY, 17, 371.83, 1, 17, 371.85, 1, 1608230788802000000
SPY, 17, 371.83, 1, 2, 371.86, 5, 1608230788802000000
SPY, 15, 371.83, 1, 15, 371.86, 15, 1608230788802000000
SPY, 17, 371.83, 1, 2, 371.86, 5, 1608230788802000000
SPY, 2, 371.83, 1, 2, 371.86, 5, 1608230788911000000
SPY, 2, 371.83, 2, 2, 371.86, 5, 1608230788911000000
SPY, 2, 371.83, 2, 17, 371.85, 1, 1608230788912000000
SPY, 17, 371.83, 1, 17, 371.86, 6, 1608230789155000000
SPY, 3, 371.83, 1, 3, 371.86, 10, 1608230788014000000
SPY, 2, 371.83, 1, 2, 371.86, 5, 1608230789154000000
SPY, 2, 371.83, 1, 17, 371.85, 1, 1608230789154000000
SPY, 17, 371.83, 1, 17, 371.86, 6, 1608230789216000000
SPY, 17, 371.84, 1, 2, 371.86, 5, 1608230789272000000
SPY, 2, 371.83, 1, 2, 371.86, 5, 1608230789154000000
SPY, 17, 371.84, 1, 2, 371.86, 5, 1608230789298000000
SPY, 17, 371.84, 1, 17, 371.86, 5, 1608230789409000000
SPY, 2, 371.84, 1, 2, 371.86, 5, 1608230789499000000
SPY, 17, 371.84, 1, 17, 371.86, 5, 1608230789409000000
SPY, 2, 371.84, 1, 2, 371.86, 5, 1608230789501000000
SPY, 2, 371.84, 2, 2, 371.86, 5, 1608230789501000000
SPY, 2, 371.84, 3, 2, 371.86, 5, 1608230789501000000
SPY, 2, 371.84, 2, 17, 371.86, 5, 1608230789501000000
SPY, 17, 371.84, 1, 17, 371.86, 5, 1608230789409000000
SPY, 2, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 17, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 2, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 15, 371.84, 1, 17, 371.87, 3, 1608230789506000000
SPY, 2, 371.84, 1, 15, 371.86, 15, 1608230789503000000
SPY, 2, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 2, 371.84, 2, 2, 371.86, 5, 1608230789501000000
SPY, 17, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 2, 371.84, 1, 17, 371.87, 3, 1608230789555000000
SPY, 17, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 2, 371.84, 1, 17, 371.87, 3, 1608230789560000000
SPY, 17, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 2, 371.84, 1, 17, 371.87, 3, 1608230789560000000
SPY, 17, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 15, 371.84, 1, 17, 371.87, 3, 1608230789624000000
SPY, 17, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 15, 371.84, 1, 17, 371.87, 3, 1608230789679000000
SPY, 17, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 15, 371.84, 1, 17, 371.87, 3, 1608230789681000000
SPY, 17, 371.84, 1, 17, 371.87, 3, 1608230789503000000
SPY, 15, 371.84, 1, 17, 371.87, 3, 1608230789984000000
SPY, 2, 371.84, 1, 17, 371.87, 3, 1608230790312000000
SPY, 15, 371.84, 1, 17, 371.87, 3, 1608230789984000000
SPY, 17, 371.84, 1, 17, 371.86, 5, 1608230790312000000
SPY, 2, 371.84, 2, 17, 371.86, 5, 1608230790313000000
SPY, 17, 371.84, 1, 17, 371.86, 5, 1608230790312000000
SPY, 2, 371.84, 1, 17, 371.87, 3, 1608230790313000000
SPY, 15, 371.84, 1, 17, 371.87, 3, 1608230790387000000
SPY, 17, 371.84, 1, 17, 371.87, 3, 1608230790321000000
SPY, 15, 371.84, 1, 17, 371.87, 3, 1608230790387000000
SPY, 2, 371.84, 1, 17, 371.87, 3, 1608230790963000000
